w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
210779601021054,2,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210779601021059,10,2,8,0,4,4,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,10,0,1,4,2,1,7,3,0,0,0,0,0,0,0,0,0,0,20211018
210779601021072,4,1,3,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
210779601021100,3,0,2,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
210799701001015,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799701001025,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701001031,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701001036,12,1,4,7,5,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,12,0,2,3,3,3,10,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701001038,4,0,3,1,1,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,20211018
210799701001047,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701001049,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701001064,5,1,4,0,0,2,3,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,20211018
210799701001067,8,1,5,2,3,1,4,0,0,0,0,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,3,4,6,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701001069,4,0,4,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701001071,5,1,3,1,1,3,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701001075,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,4,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
210799701001078,4,0,1,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,20211018
210799701001081,4,0,1,3,1,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701001086,21,8,8,5,1,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,20,1,0,0,0,0,21,0,2,4,6,1,17,4,0,0,0,0,0,0,0,0,0,0,20211018
210799701002001,42,17,21,4,18,15,9,0,0,0,0,3,10,0,0,0,0,0,0,0,17,0,0,0,12,0,0,41,1,0,0,0,0,42,0,7,2,9,7,28,14,0,0,0,0,0,0,0,0,0,0,20211018
210799701002003,20,7,8,5,6,12,2,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,6,4,3,8,12,0,0,0,0,0,0,0,0,0,0,20211018
210799701002010,13,1,8,4,2,8,3,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,4,0,8,2,0,2,0,1,13,0,2,3,2,5,9,4,0,0,0,0,0,0,0,0,0,0,20211018
210799701002011,11,5,4,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,11,0,0,0,0,0,11,0,0,3,2,1,2,9,0,0,0,0,0,0,0,0,0,0,20211018
210799701002014,3,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701002015,9,0,5,4,4,3,2,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,9,0,0,5,3,1,7,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701002025,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701002032,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701002034,4,1,1,2,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701003000,80,25,42,13,27,30,23,0,0,0,27,15,0,13,0,0,0,0,2,0,0,0,23,0,0,0,0,74,2,0,0,0,4,77,3,9,16,19,11,45,35,0,0,0,0,0,0,0,0,0,0,20211018
210799701003005,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799701003011,14,3,8,3,3,4,7,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,14,0,1,5,3,2,6,8,0,0,0,0,0,0,0,0,0,0,20211018
210799701003018,77,39,30,8,30,41,6,0,0,0,0,0,13,59,0,0,0,0,0,0,0,0,2,0,3,0,0,69,6,0,0,0,2,75,2,6,11,12,9,54,23,0,0,0,0,0,0,0,0,0,0,20211018
210799701003025,12,7,4,1,8,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,6,4,0,2,0,0,12,0,0,2,2,1,3,9,0,0,0,0,0,0,0,0,0,0,20211018
210799701003028,25,4,17,4,2,7,16,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,1,1,0,0,17,8,10,7,2,2,23,2,0,0,0,0,0,0,0,0,0,0,20211018
210799701003033,8,4,2,2,5,1,2,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,2,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,20211018
210799701003035,3,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210799701003037,30,8,18,4,5,13,12,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,30,0,3,4,10,5,24,6,0,0,0,0,0,0,0,0,0,0,20211018
210799701003039,7,0,5,2,2,3,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,1,0,0,0,0,6,1,4,2,1,0,5,2,0,0,0,0,0,0,0,0,0,0,20211018
210799702001030,3,0,2,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702001040,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702001046,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702001047,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702001067,13,3,9,1,4,5,4,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,12,1,2,4,2,2,12,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702001084,5,0,3,2,0,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,20211018
210799702001094,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702001096,3,1,2,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,20211018
210799702002009,2,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210799702002015,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210799702002021,9,4,3,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,1,2,2,0,2,7,0,0,0,0,0,0,0,0,0,0,20211018
210799702002027,11,2,6,3,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,1,0,0,0,11,0,1,0,2,6,1,10,0,0,0,0,0,0,0,0,0,0,20211018
210799702002030,53,28,20,5,9,19,25,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,53,0,0,0,0,0,53,0,1,9,8,7,25,28,0,0,0,0,0,0,0,0,0,0,20211018
210799702002035,4,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
210799702002036,48,11,23,14,8,21,19,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,0,2,0,0,47,0,0,1,0,0,45,3,3,8,16,10,13,35,0,0,0,0,0,0,0,0,0,0,20211018
210799702002037,12,3,4,5,5,4,3,0,0,0,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,11,1,0,0,0,0,12,0,3,2,2,2,10,2,0,0,0,0,0,0,0,0,0,0,20211018
210799702002038,3,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210799702003000,17,4,8,5,6,8,3,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,15,2,0,0,0,0,15,2,4,4,4,1,8,9,0,0,0,0,0,0,0,0,0,0,20211018
210799702003008,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702003019,26,6,10,10,11,11,4,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,25,0,0,0,0,1,26,0,2,5,8,5,21,5,0,0,0,0,0,0,0,0,0,0,20211018
210799702004012,12,4,7,1,3,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,9,3,2,2,3,1,7,5,0,0,0,0,0,0,0,0,0,0,20211018
210799702004018,21,1,16,4,7,8,6,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,21,0,0,0,0,0,20,1,1,8,6,5,8,13,0,0,0,0,0,0,0,0,0,0,20211018
210799702004020,4,1,1,2,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210799702004022,11,5,3,3,0,9,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,4,1,1,2,9,0,0,0,0,0,0,0,0,0,0,20211018
210799702004027,76,26,38,12,45,24,7,0,0,0,0,0,0,10,0,0,1,0,3,0,9,0,0,0,53,0,0,71,3,0,0,0,2,75,1,6,15,17,12,22,54,0,0,0,0,0,0,0,0,0,0,20211018
210799702004030,580,65,366,149,112,215,253,0,0,0,0,0,0,9,0,0,0,0,4,0,0,427,98,0,0,0,42,561,16,0,0,0,3,573,7,29,137,167,182,158,422,0,0,0,0,0,0,0,0,0,0,20211018
210799702004032,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702004035,9,0,6,3,4,3,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,9,0,1,2,2,4,1,8,0,0,0,0,0,0,0,0,0,0,20211018
210799702004036,5,0,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,20211018
210799702004040,8,1,3,4,1,4,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,5,1,1,2,6,0,0,0,0,0,0,0,0,0,0,20211018
210799703001001,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703001010,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703001013,12,4,4,4,3,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,1,0,0,0,0,12,0,1,7,0,0,11,1,0,0,0,0,0,0,0,0,0,0,20211018
210799703001020,16,2,10,4,11,4,1,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,16,0,3,4,4,3,7,9,0,0,0,0,0,0,0,0,0,0,20211018
210799703001021,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
210799703001028,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799703001029,11,0,9,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,11,0,1,3,1,6,9,2,0,0,0,0,0,0,0,0,0,0,20211018
210799703001030,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703001032,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703001036,8,1,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,1,0,0,0,0,8,0,0,2,4,1,3,5,0,0,0,0,0,0,0,0,0,0,20211018
210799703001039,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799703002002,4,0,4,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,4,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703002003,9,1,6,2,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,9,0,1,4,1,2,2,7,0,0,0,0,0,0,0,0,0,0,20211018
210799703002004,5,1,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,5,0,0,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,20211018
210799703002007,29,4,16,9,3,7,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,10,0,0,29,0,0,0,0,0,24,5,4,6,12,3,23,6,0,0,0,0,0,0,0,0,0,0,20211018
210799703002010,22,7,14,1,14,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,20,2,2,7,3,3,4,18,0,0,0,0,0,0,0,0,0,0,20211018
210799703002012,3,0,0,3,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
210799703002015,93,8,55,30,5,61,27,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,0,0,0,1,92,1,14,38,21,12,75,18,0,0,0,0,0,0,0,0,0,0,20211018
210799703002019,33,5,24,4,5,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,31,1,0,1,0,0,33,0,0,8,15,5,8,25,0,0,0,0,0,0,0,0,0,0,20211018
210799703002023,7,3,2,2,3,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,20211018
210799703003001,146,38,72,36,60,55,31,0,0,0,0,14,0,2,0,0,0,0,0,0,1,0,0,0,10,0,119,143,2,0,0,0,1,146,0,13,35,32,28,83,63,0,0,0,0,0,0,0,0,0,0,20211018
210799703003004,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,20211018
210799703003006,23,2,10,11,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,21,2,0,0,0,0,22,1,1,10,6,4,6,17,0,0,0,0,0,0,0,0,0,0,20211018
210799703003009,65,11,43,11,11,29,25,0,0,0,0,0,0,21,0,0,5,0,0,0,0,0,24,0,0,0,15,58,6,0,0,0,1,65,0,6,12,19,17,19,46,0,0,0,0,0,0,0,0,0,0,20211018
210799703003022,2,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703003027,4,0,2,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210799703003030,11,1,6,4,6,4,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,1,4,1,4,7,4,0,0,0,0,0,0,0,0,0,0,20211018
210799703003033,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,20211018
210799703003037,16,15,1,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,1,0,0,0,0,16,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20211018
210799703003042,16,5,8,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,1,16,0,3,3,3,2,5,11,0,0,0,0,0,0,0,0,0,0,20211018
210799704001021,27,8,17,2,1,15,11,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,27,0,0,0,0,0,27,0,2,4,4,9,17,10,0,0,0,0,0,0,0,0,0,0,20211018
210799704001035,25,7,13,5,14,6,5,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,2,0,0,0,0,9,16,6,5,3,4,24,1,0,0,0,0,0,0,0,0,0,0,20211018
210799704001040,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210799704001043,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210799704001049,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
